Orthogroup	v2	v5
OG0007125	GRMZM2G422720, GRMZM2G481021	Zm00001eb264490
OG0007126	GRMZM5G847045, GRMZM2G040131	Zm00001eb349820
OG0007127	GRMZM2G453041, GRMZM2G404767	Zm00001eb270880
OG0007128	GRMZM2G152543	Zm00001eb041350, Zm00001eb179740
OG0007129	GRMZM2G152485	Zm00001eb041360, Zm00001eb032160
OG0007133	GRMZM2G358693, GRMZM5G868939	Zm00001eb041740
OG0007134	GRMZM2G171921, GRMZM2G458782	Zm00001eb179330
OG0007135	GRMZM2G079805	Zm00001eb041970, Zm00001eb164950
OG0007136	GRMZM5G845840, GRMZM2G012821	Zm00001eb167580
OG0007137	GRMZM2G116831	Zm00001eb179160, Zm00001eb041980
OG0007138	GRMZM2G324999	Zm00001eb042020, Zm00001eb178550
OG0007139	GRMZM2G001272, GRMZM2G116969	Zm00001eb407680
OG0007140	GRMZM2G090542	Zm00001eb310870, Zm00001eb042130
OG0007141	GRMZM2G174310	Zm00001eb042190, Zm00001eb042170
OG0007142	GRMZM5G844703	Zm00001eb178840, Zm00001eb042220
OG0007143	GRMZM2G031087, GRMZM2G128534	Zm00001eb042250
OG0007144	GRMZM2G136158, GRMZM2G149511	Zm00001eb332990
OG0007145	GRMZM5G866678, GRMZM2G448233	Zm00001eb367030
OG0007146	GRMZM2G417107, GRMZM2G047124	Zm00001eb311500
OG0007147	GRMZM2G073036, GRMZM2G015502	Zm00001eb384640
OG0007148	GRMZM2G045688	Zm00001eb042700, Zm00001eb178470
OG0007149	GRMZM2G078389, GRMZM2G004396	Zm00001eb260060
OG0007150	GRMZM2G179063, GRMZM2G035755	Zm00001eb042870
OG0007151	GRMZM2G390162, GRMZM2G077068	Zm00001eb042890
OG0007152	GRMZM2G703910, GRMZM2G024697	Zm00001eb244740
OG0007153	GRMZM2G112242	Zm00001eb043030, Zm00001eb219900
OG0007154	GRMZM2G146354, GRMZM2G026249	Zm00001eb231070
OG0007155	GRMZM2G043338, GRMZM2G123896	Zm00001eb394970
OG0007156	GRMZM2G157912, GRMZM2G123884	Zm00001eb043270
OG0007158	GRMZM2G078097, GRMZM2G450498	Zm00001eb220180
OG0007159	GRMZM2G105201	Zm00001eb326250, Zm00001eb071330
OG0007160	GRMZM2G414727, GRMZM2G113135	Zm00001eb043760
OG0007161	GRMZM2G070392, GRMZM2G063798	Zm00001eb043830
OG0007162	GRMZM2G438386	Zm00001eb043960, Zm00001eb442220
OG0007163	GRMZM2G125649	Zm00001eb043980, Zm00001eb442440
OG0007164	GRMZM2G412630	Zm00001eb044110, Zm00001eb220760
OG0007165	GRMZM2G005046, GRMZM2G129266	Zm00001eb176400
OG0007166	GRMZM2G306259, GRMZM2G429809	Zm00001eb176410
OG0007167	GRMZM5G882228	Zm00001eb442500, Zm00001eb044190
OG0007168	GRMZM5G856734	Zm00001eb442530, Zm00001eb044200
OG0007169	GRMZM5G899944	Zm00001eb044320, Zm00001eb279610
OG0007170	GRMZM2G350230, GRMZM2G151237	Zm00001eb256890
OG0007171	GRMZM2G163409, GRMZM2G045808	Zm00001eb044540
OG0007172	GRMZM2G101974, GRMZM2G119657	Zm00001eb044560
OG0007173	GRMZM5G855891	Zm00001eb378560, Zm00001eb044630
OG0007174	GRMZM2G388892	Zm00001eb044710, Zm00001eb166470
OG0007176	GRMZM2G382393, GRMZM2G475148	Zm00001eb312840
OG0007178	GRMZM2G514725, GRMZM5G888696	Zm00001eb044910
OG0007179	GRMZM2G049047, GRMZM2G043441	Zm00001eb132650
OG0007180	GRMZM2G073109, GRMZM2G160752	Zm00001eb045210
OG0007181	GRMZM2G046438, GRMZM2G579136	Zm00001eb222520
OG0007183	GRMZM2G013082, GRMZM2G162758	Zm00001eb045340
OG0007184	GRMZM5G814985, GRMZM2G091287	Zm00001eb143950
OG0007185	GRMZM2G380665, GRMZM2G477688	Zm00001eb045450
OG0007186	GRMZM2G027462	Zm00001eb045620, Zm00001eb221610
OG0007187	GRMZM2G462099, GRMZM2G069976	Zm00001eb045660
OG0007188	GRMZM2G042598	Zm00001eb221710, Zm00001eb045770
OG0007189	GRMZM2G147346	Zm00001eb221780, Zm00001eb045780
OG0007190	GRMZM2G415359	Zm00001eb045790, Zm00001eb221790
OG0007191	GRMZM2G009197, GRMZM2G174092	Zm00001eb086120
OG0007192	GRMZM2G150179, GRMZM2G001388	Zm00001eb046020
OG0007193	GRMZM2G353043, GRMZM5G823716	Zm00001eb439680
OG0007195	GRMZM5G819204, GRMZM2G038203	Zm00001eb280030
OG0007196	GRMZM2G369522	Zm00001eb436440, Zm00001eb384560
OG0007205	GRMZM2G365731, GRMZM2G390160	Zm00001eb047000
OG0007206	GRMZM2G383425, GRMZM2G039864	Zm00001eb256990
OG0007207	GRMZM2G361108, GRMZM2G017624	Zm00001eb168270
OG0007208	GRMZM2G094988, GRMZM2G015861	Zm00001eb222460
OG0007209	GRMZM2G167578, GRMZM2G362607	Zm00001eb232740
OG0007210	GRMZM2G089884, GRMZM2G018356	Zm00001eb096290
OG0007211	GRMZM2G169763, GRMZM2G150968	Zm00001eb047230
OG0007212	GRMZM2G311961, GRMZM2G703949	Zm00001eb061130
OG0007214	GRMZM2G122484, GRMZM2G046700	Zm00001eb047630
OG0007215	GRMZM2G164715	Zm00001eb047660, Zm00001eb380380
OG0007216	GRMZM2G110531	Zm00001eb047910, Zm00001eb050730
OG0007217	GRMZM2G064331, GRMZM2G136283	Zm00001eb434370
OG0007218	GRMZM2G125301, GRMZM2G042506	Zm00001eb048070
OG0007219	GRMZM2G119544, GRMZM2G028902	Zm00001eb048120
OG0007220	GRMZM2G147917, GRMZM2G064590	Zm00001eb048150
OG0007221	GRMZM2G383555, GRMZM2G330743	Zm00001eb003560
OG0007222	GRMZM2G020553	Zm00001eb048220, Zm00001eb223160
OG0007224	GRMZM2G163930, GRMZM2G324172	Zm00001eb202540
OG0007225	GRMZM2G019411	Zm00001eb402370, Zm00001eb048310
OG0007227	GRMZM2G138455	Zm00001eb048370, Zm00001eb223240
OG0007228	GRMZM2G009591, GRMZM2G168716	Zm00001eb048390
OG0007229	GRMZM2G020073	Zm00001eb371310, Zm00001eb048500
OG0007230	GRMZM2G167986, GRMZM2G054603	Zm00001eb048540
OG0007231	GRMZM2G058343, GRMZM2G108463	Zm00001eb048550
OG0007232	GRMZM2G080355, GRMZM2G058447	Zm00001eb048670
OG0007233	GRMZM2G461548	Zm00001eb048910, Zm00001eb219760
OG0007234	GRMZM5G879127, GRMZM2G073192	Zm00001eb048920
OG0007235	GRMZM2G181276, GRMZM2G077428	Zm00001eb049070
OG0007236	GRMZM2G105971, GRMZM2G181277	Zm00001eb049080
OG0007237	GRMZM2G030244, GRMZM2G176905	Zm00001eb241850
OG0007239	GRMZM2G704180, GRMZM2G146486	Zm00001eb049300
OG0007241	GRMZM2G094300	Zm00001eb307890, Zm00001eb224470
OG0007242	GRMZM2G140594, GRMZM2G355158	Zm00001eb049600
OG0007243	GRMZM2G119375, GRMZM2G441612	Zm00001eb049620
OG0007244	GRMZM2G414215, GRMZM2G422510	Zm00001eb247110
OG0007245	GRMZM2G120621	Zm00001eb140520, Zm00001eb049660
OG0007246	GRMZM2G075330, GRMZM2G074040	Zm00001eb242810
OG0007247	GRMZM2G408967	Zm00001eb019850, Zm00001eb049780
OG0007249	GRMZM2G059353, GRMZM2G060718	Zm00001eb149540
OG0007250	GRMZM2G123457, GRMZM2G452935	Zm00001eb219250
OG0007251	GRMZM2G157470	Zm00001eb218530, Zm00001eb050220
OG0007252	GRMZM2G157456	Zm00001eb336320, Zm00001eb050230
OG0007253	GRMZM2G324276	Zm00001eb300280, Zm00001eb218590
OG0007254	GRMZM2G113928	Zm00001eb050350, Zm00001eb218650
OG0007255	GRMZM2G014392, GRMZM5G838285	Zm00001eb218680
OG0007256	GRMZM2G514616, GRMZM2G080828	Zm00001eb050460
OG0007257	GRMZM2G015005	Zm00001eb050650, Zm00001eb218720
OG0007259	GRMZM2G114036	Zm00001eb050700, Zm00001eb218760
OG0007260	GRMZM2G066801	Zm00001eb050840, Zm00001eb050850
OG0007261	GRMZM5G837732	Zm00001eb051030, Zm00001eb399670
OG0007262	GRMZM2G507763	Zm00001eb051190, Zm00001eb355000
OG0007264	GRMZM2G332348, GRMZM2G031917	Zm00001eb051280
OG0007266	GRMZM2G438080	Zm00001eb051630, Zm00001eb051640
OG0007267	GRMZM2G163761, GRMZM2G177470	Zm00001eb051910
OG0007269	GRMZM2G176235	Zm00001eb032880, Zm00001eb052020
OG0007270	GRMZM2G061101, GRMZM2G002225	Zm00001eb052120
OG0007272	GRMZM2G154890	Zm00001eb052220, Zm00001eb201590
OG0007273	GRMZM2G107136, GRMZM2G165894	Zm00001eb217570
OG0007274	GRMZM2G046101, GRMZM5G858249	Zm00001eb217630
OG0007276	GRMZM2G118821, GRMZM2G454858	Zm00001eb052440
OG0007277	GRMZM2G067919	Zm00001eb084000, Zm00001eb052450
OG0007278	GRMZM2G068024	Zm00001eb052460, Zm00001eb217900
OG0007279	GRMZM2G146108	Zm00001eb052590, Zm00001eb218080
OG0007280	GRMZM2G134398	Zm00001eb218200, Zm00001eb052690
OG0007281	GRMZM2G081910	Zm00001eb052720, Zm00001eb218270
OG0007282	GRMZM2G038677	Zm00001eb032280, Zm00001eb052820
OG0007283	GRMZM2G478568, GRMZM2G050108	Zm00001eb052890
OG0007285	GRMZM2G377944, GRMZM2G394066	Zm00001eb336560
OG0007286	GRMZM2G361600, GRMZM2G093855	Zm00001eb052940
OG0007287	GRMZM2G323844, GRMZM2G112942	Zm00001eb082290
OG0007288	GRMZM2G469994, GRMZM2G457898	Zm00001eb410470
OG0007289	GRMZM2G013563, GRMZM2G088162	Zm00001eb055840
OG0007290	GRMZM2G039520, GRMZM2G324640	Zm00001eb166220
OG0007291	GRMZM2G157057, GRMZM2G096984	Zm00001eb166250
OG0007292	GRMZM2G076768, GRMZM2G300828	Zm00001eb265170
OG0007293	GRMZM2G009837, GRMZM2G351589	Zm00001eb214440
OG0007294	GRMZM2G134976	Zm00001eb218460, Zm00001eb052960
OG0007295	GRMZM2G074124, GRMZM2G085873	Zm00001eb218500
OG0007296	GRMZM2G324860, GRMZM2G014934	Zm00001eb115200
OG0007297	GRMZM2G060070, GRMZM2G170362	Zm00001eb053350
OG0007298	GRMZM2G164131, GRMZM2G133684	Zm00001eb217240
OG0007299	GRMZM2G022997	Zm00001eb151610, Zm00001eb053420
OG0007300	GRMZM2G080764	Zm00001eb217130, Zm00001eb053510
OG0007301	GRMZM2G080725, GRMZM2G307944	Zm00001eb053520
OG0007302	GRMZM2G112053, GRMZM2G363813	Zm00001eb053570
OG0007303	GRMZM5G858417, GRMZM2G020580	Zm00001eb053710
OG0007304	GRMZM2G046877, GRMZM2G088153	Zm00001eb129390
OG0007305	GRMZM2G480954	Zm00001eb216880, Zm00001eb053890
OG0007306	GRMZM2G068471, GRMZM2G323838	Zm00001eb053960
OG0007307	GRMZM2G033338, GRMZM5G883222	Zm00001eb054180
OG0007308	GRMZM5G819320	Zm00001eb216600, Zm00001eb054500
OG0007309	GRMZM2G072578, GRMZM6G781015	Zm00001eb216590
OG0007310	GRMZM2G068963, GRMZM2G057374	Zm00001eb216540
OG0007312	GRMZM5G845962	Zm00001eb055090, Zm00001eb216150
OG0007313	GRMZM2G112077, GRMZM2G127521	Zm00001eb055120
OG0007314	GRMZM5G880747, GRMZM2G476973	Zm00001eb055200
OG0007315	GRMZM2G455874, GRMZM2G059964	Zm00001eb055380
OG0007316	GRMZM2G359929	Zm00001eb055410, Zm00001eb055400
OG0007317	GRMZM2G174147, GRMZM2G585674	Zm00001eb090780
OG0007318	GRMZM2G167750, GRMZM2G111862	Zm00001eb246610
OG0007319	GRMZM2G104316, GRMZM2G133183	Zm00001eb215850
OG0007320	GRMZM2G063761, GRMZM2G049444	Zm00001eb100910
OG0007321	GRMZM2G061442, GRMZM2G146582	Zm00001eb056020
OG0007322	GRMZM2G152895, GRMZM2G082633	Zm00001eb399490
OG0007323	GRMZM2G058884	Zm00001eb352970, Zm00001eb056110
OG0007324	GRMZM2G176391, GRMZM2G359217	Zm00001eb056120
OG0007325	GRMZM2G481184, GRMZM2G064042	Zm00001eb293020
OG0007327	GRMZM2G701834, GRMZM2G431318	Zm00001eb215340
OG0007329	GRMZM2G135283	Zm00001eb056550, Zm00001eb345190
OG0007330	GRMZM2G095798	Zm00001eb056610, Zm00001eb215240
OG0007331	GRMZM2G702831, GRMZM2G396431	Zm00001eb056660
OG0007332	GRMZM2G322001, GRMZM5G824202	Zm00001eb056790
OG0007333	GRMZM2G078275, GRMZM2G121295	Zm00001eb057040
OG0007334	GRMZM2G472226	Zm00001eb057080, Zm00001eb214980
OG0007335	GRMZM2G126338, GRMZM2G433616	Zm00001eb057150
OG0007336	GRMZM2G016546	Zm00001eb057270, Zm00001eb096050
OG0007337	GRMZM2G037743, GRMZM2G099907	Zm00001eb057280
OG0007338	GRMZM2G145950, GRMZM2G130625	Zm00001eb213650
OG0007341	GRMZM2G177867	Zm00001eb210340, Zm00001eb057370
OG0007342	GRMZM2G421500, GRMZM2G389055	Zm00001eb057430
OG0007343	GRMZM2G129865, GRMZM2G058032	Zm00001eb057470
OG0007344	GRMZM2G031857, GRMZM2G083677	Zm00001eb057500
OG0007345	GRMZM5G832630, GRMZM2G024231	Zm00001eb057640
OG0007346	GRMZM2G517495, GRMZM2G376433	Zm00001eb057850
OG0007347	GRMZM2G146015	Zm00001eb057870, Zm00001eb298480
OG0007348	GRMZM2G395728, GRMZM2G057676	Zm00001eb058080
OG0007350	GRMZM2G138774, GRMZM2G154799	Zm00001eb089290
OG0007351	GRMZM2G162574, GRMZM2G063663	Zm00001eb181060
OG0007352	GRMZM2G066710, GRMZM2G300990	Zm00001eb096170
OG0007353	GRMZM2G400714	Zm00001eb058370, Zm00001eb030190
OG0007354	GRMZM5G861875, GRMZM2G171571	Zm00001eb214200
OG0007355	GRMZM2G009958	Zm00001eb214110, Zm00001eb058550
OG0007356	GRMZM2G028151	Zm00001eb213860, Zm00001eb058850
OG0007358	GRMZM2G165619, GRMZM2G305154	Zm00001eb058980
OG0007359	GRMZM5G843891	Zm00001eb059030, Zm00001eb059020
OG0007360	GRMZM2G072569	Zm00001eb059050, Zm00001eb213770
OG0007361	GRMZM2G072806	Zm00001eb213750, Zm00001eb059090
OG0007362	GRMZM2G367092	Zm00001eb132970, Zm00001eb059140
OG0007363	GRMZM2G112548, GRMZM2G163251	Zm00001eb213710
OG0007364	GRMZM2G085646, GRMZM2G017290	Zm00001eb213670
OG0007365	GRMZM2G143613, GRMZM2G022059	Zm00001eb366780
OG0007367	GRMZM2G438508, GRMZM2G163240	Zm00001eb059680
OG0007369	GRMZM2G407683	Zm00001eb057320, Zm00001eb059730
OG0007370	GRMZM2G361220	Zm00001eb059770, Zm00001eb062120
OG0007371	GRMZM2G519210, GRMZM2G159531	Zm00001eb059790
OG0007372	GRMZM2G058414	Zm00001eb299880, Zm00001eb059800
OG0007373	GRMZM2G342044, GRMZM2G161161	Zm00001eb059880
OG0007375	GRMZM2G004036	Zm00001eb126780, Zm00001eb059950
OG0007376	GRMZM2G704093	Zm00001eb213380, Zm00001eb059990
OG0007378	GRMZM2G361242, GRMZM2G386923	Zm00001eb060300
OG0007379	GRMZM2G007426, GRMZM2G061122	Zm00001eb393400
OG0007380	GRMZM2G061084	Zm00001eb060320, Zm00001eb300850
OG0007381	GRMZM5G856966	Zm00001eb060430, Zm00001eb442810
OG0007382	GRMZM2G065640, GRMZM2G089288	Zm00001eb060490
OG0007383	GRMZM2G178415, GRMZM5G869758	Zm00001eb060520
OG0007384	GRMZM5G885126	Zm00001eb060620, Zm00001eb050900
OG0007385	GRMZM2G068989	Zm00001eb349380, Zm00001eb060740
OG0007386	GRMZM2G397190	Zm00001eb212870, Zm00001eb061000
OG0007388	GRMZM2G391696	Zm00001eb061080, Zm00001eb061090
OG0007389	GRMZM2G053023	Zm00001eb061180, Zm00001eb212760
OG0007390	GRMZM2G049790	Zm00001eb302470, Zm00001eb061250
OG0007391	GRMZM2G149586, GRMZM2G137321	Zm00001eb061280
OG0007392	GRMZM2G704124, GRMZM2G479113	Zm00001eb257870
OG0007393	GRMZM2G176662	Zm00001eb061360, Zm00001eb011760
OG0007394	GRMZM2G474798, GRMZM2G048233	Zm00001eb061370
OG0007395	GRMZM2G025164, GRMZM2G009901	Zm00001eb061550
OG0007396	GRMZM2G432560, GRMZM2G081943	Zm00001eb061640
OG0007397	GRMZM2G024150, GRMZM2G013342	Zm00001eb212520
OG0007398	GRMZM2G013206	Zm00001eb212510, Zm00001eb061740
OG0007399	GRMZM2G402675	Zm00001eb212440, Zm00001eb061850
OG0007400	GRMZM2G104125	Zm00001eb061860, Zm00001eb212430
OG0007401	GRMZM2G138330	Zm00001eb212410, Zm00001eb061940
OG0007402	GRMZM2G134227	Zm00001eb061960, Zm00001eb212400
OG0007403	GRMZM2G064503	Zm00001eb061990, Zm00001eb212390
OG0007404	GRMZM2G417217	Zm00001eb062020, Zm00001eb212370
OG0007405	GRMZM2G116878	Zm00001eb212350, Zm00001eb062030
OG0007406	GRMZM2G127404, GRMZM2G003014	Zm00001eb062050
OG0007407	GRMZM2G336789, GRMZM5G831951	Zm00001eb213540
OG0007408	GRMZM2G047365	Zm00001eb062160, Zm00001eb440740
OG0007409	GRMZM2G009598	Zm00001eb440680, Zm00001eb062200
OG0007410	GRMZM2G139304, GRMZM2G072584	Zm00001eb062230
OG0007411	GRMZM2G031523	Zm00001eb435570, Zm00001eb062270
OG0007412	GRMZM2G450960	Zm00001eb062280, Zm00001eb435580
OG0007413	GRMZM2G151997	Zm00001eb007970, Zm00001eb228400
OG0007414	GRMZM2G151967, GRMZM2G533376	Zm00001eb062330
OG0007415	GRMZM2G139250	Zm00001eb441830, Zm00001eb062390
OG0007416	GRMZM2G405690, GRMZM5G893726	Zm00001eb062420
OG0007417	GRMZM2G455320, GRMZM2G155580	Zm00001eb062480
OG0007418	GRMZM2G087101, GRMZM2G155525	Zm00001eb062500
OG0007419	GRMZM2G119186, GRMZM2G155329	Zm00001eb062510
OG0007420	GRMZM2G391167	Zm00001eb113520, Zm00001eb319880
OG0007422	GRMZM2G017470	Zm00001eb062640, Zm00001eb062670
OG0007423	GRMZM2G093725, GRMZM2G178767	Zm00001eb062660
OG0007424	GRMZM2G144059, GRMZM2G129620	Zm00001eb062720
OG0007425	GRMZM2G356748, GRMZM2G093246	Zm00001eb062860
OG0007426	GRMZM2G055802	Zm00001eb211530, Zm00001eb062880
OG0007427	GRMZM2G045921, GRMZM2G085336	Zm00001eb211500
OG0007428	GRMZM2G121843, GRMZM2G405185	Zm00001eb062930
OG0007429	GRMZM2G102634, GRMZM2G477609	Zm00001eb411010
OG0007431	GRMZM2G121743, GRMZM2G156848	Zm00001eb063090
OG0007432	GRMZM2G340257, GRMZM2G055585	Zm00001eb157610
OG0007433	GRMZM2G377344, GRMZM2G458549	Zm00001eb063430
OG0007434	GRMZM2G360097, GRMZM2G458533	Zm00001eb063450
OG0007435	GRMZM2G414007, GRMZM2G114692	Zm00001eb063600
OG0007436	GRMZM2G366681, GRMZM2G326235	Zm00001eb063670
OG0007437	GRMZM2G351160, GRMZM2G468485	Zm00001eb063700
OG0007438	GRMZM2G428250, GRMZM2G030155	Zm00001eb282380
OG0007439	GRMZM2G119216, GRMZM2G171620	Zm00001eb077770
OG0007440	GRMZM2G167428	Zm00001eb063890, Zm00001eb139840
OG0007441	GRMZM2G338809, GRMZM2G335218	Zm00001eb366590
OG0007442	GRMZM2G472853, GRMZM2G158131	Zm00001eb228000
OG0007443	GRMZM2G037350, GRMZM2G420561	Zm00001eb354420
OG0007444	GRMZM2G304657	Zm00001eb150230, Zm00001eb024790
OG0007445	GRMZM2G564829, GRMZM2G369912	Zm00001eb064210
OG0007447	GRMZM2G159353	Zm00001eb305330, Zm00001eb064510
OG0007448	GRMZM2G024686, GRMZM2G700866	Zm00001eb064530
OG0007449	GRMZM2G438524, GRMZM2G408775	Zm00001eb064910
OG0007450	GRMZM2G302613, GRMZM2G359510	Zm00001eb065070
OG0007451	GRMZM5G862317, GRMZM2G048220	Zm00001eb210390
OG0007452	GRMZM2G434173	Zm00001eb286730, Zm00001eb065160
OG0007453	GRMZM2G387394, GRMZM2G382785	Zm00001eb225820
OG0007454	GRMZM2G377487	Zm00001eb065310, Zm00001eb322000
OG0007455	GRMZM2G007675, GRMZM2G165659	Zm00001eb065390
OG0007456	GRMZM2G085405, GRMZM2G115162	Zm00001eb065420
OG0007457	GRMZM2G160578, GRMZM2G168760	Zm00001eb404720
OG0007458	GRMZM5G876379	Zm00001eb065580, Zm00001eb379700
OG0007459	GRMZM2G480621	Zm00001eb065670, Zm00001eb253270
OG0007460	GRMZM2G382104	Zm00001eb434080, Zm00001eb065720
OG0007461	GRMZM2G064202	Zm00001eb065810, Zm00001eb303980
OG0007462	GRMZM2G041898, GRMZM2G049536	Zm00001eb065860
OG0007463	GRMZM2G305769, GRMZM2G051974	Zm00001eb065900
OG0007464	GRMZM2G386564	Zm00001eb066030, Zm00001eb356380
OG0007465	GRMZM2G084327, GRMZM2G138870	Zm00001eb066130
OG0007467	GRMZM2G149958, GRMZM2G006749	Zm00001eb066260
OG0007469	GRMZM2G137566	Zm00001eb066340, Zm00001eb074990
OG0007470	GRMZM2G105360, GRMZM2G144020	Zm00001eb211620
OG0007471	GRMZM2G047675, GRMZM2G040247	Zm00001eb066510
OG0007472	GRMZM2G040300	Zm00001eb066520, Zm00001eb350900
OG0007473	GRMZM2G343317, GRMZM2G070369	Zm00001eb066540
OG0007475	GRMZM2G102349	Zm00001eb066920, Zm00001eb066910
OG0007476	GRMZM2G102450, GRMZM2G179518	Zm00001eb433220
OG0007477	GRMZM2G493737, GRMZM2G043862	Zm00001eb066950
OG0007478	GRMZM2G054678, GRMZM2G327475	Zm00001eb210220
OG0007479	GRMZM2G124476, GRMZM2G071034	Zm00001eb067160
OG0007480	GRMZM2G047321, GRMZM2G107920	Zm00001eb067320
OG0007481	GRMZM2G365162, GRMZM2G442000	Zm00001eb432920
OG0007482	GRMZM2G053767, GRMZM2G365152	Zm00001eb280020
OG0007483	GRMZM2G029194, GRMZM2G429133	Zm00001eb067460
OG0007484	GRMZM2G087201	Zm00001eb067560, Zm00001eb307950
OG0007485	GRMZM2G056572, GRMZM2G314413	Zm00001eb067610
OG0007487	GRMZM2G314176	Zm00001eb067780, Zm00001eb117310
OG0007489	GRMZM2G031625	Zm00001eb068350, Zm00001eb432230
OG0007490	GRMZM2G096577, GRMZM2G396753	Zm00001eb068430
OG0007491	GRMZM2G445616, GRMZM2G400961	Zm00001eb432160
OG0007492	GRMZM2G510253, GRMZM2G023163	Zm00001eb068580
OG0007493	GRMZM2G372074	Zm00001eb068660, Zm00001eb431990
OG0007494	GRMZM2G070867, GRMZM2G070444	Zm00001eb115920
OG0007495	GRMZM2G065423, GRMZM2G021475	Zm00001eb147940
OG0007497	GRMZM2G072820	Zm00001eb431920, Zm00001eb068900
OG0007498	GRMZM2G122352, GRMZM2G136895	Zm00001eb431850
OG0007499	GRMZM2G106136, GRMZM2G010474	Zm00001eb172060
OG0007500	GRMZM5G899080, GRMZM2G339117	Zm00001eb069090
OG0007501	GRMZM2G388574, GRMZM5G886765	Zm00001eb069120
OG0007502	GRMZM2G138782, GRMZM2G143071	Zm00001eb431730
OG0007503	GRMZM2G470694, GRMZM2G415068	Zm00001eb069480
OG0007504	GRMZM2G164202, GRMZM2G411046	Zm00001eb230250
OG0007506	GRMZM2G449297, GRMZM2G121074	Zm00001eb069620
OG0007507	GRMZM2G180870, GRMZM2G174855	Zm00001eb069640
OG0007508	GRMZM2G155217	Zm00001eb431580, Zm00001eb069700
OG0007510	GRMZM2G407032	Zm00001eb069810, Zm00001eb069890
OG0007512	GRMZM2G078669, GRMZM2G148998	Zm00001eb070290
OG0007513	GRMZM2G124560, GRMZM2G029478	Zm00001eb431140
OG0007514	GRMZM2G080054	Zm00001eb089910, Zm00001eb070520
OG0007517	GRMZM2G702923	Zm00001eb070640, Zm00001eb307370
OG0007518	GRMZM2G039776, GRMZM2G388051	Zm00001eb070660
OG0007519	GRMZM2G354855, GRMZM2G007713	Zm00001eb430910
OG0007520	GRMZM2G007157	Zm00001eb070790, Zm00001eb318230
OG0007521	GRMZM2G007030, GRMZM2G030890	Zm00001eb070800
OG0007522	GRMZM2G509691, GRMZM2G105869	Zm00001eb104980
OG0007523	GRMZM2G045331	Zm00001eb213450, Zm00001eb070960
OG0007524	GRMZM2G072634, GRMZM2G093632	Zm00001eb148340
OG0007525	GRMZM2G093603	Zm00001eb071070, Zm00001eb415430
OG0007526	GRMZM2G098239	Zm00001eb071110, Zm00001eb431230
OG0007527	GRMZM2G177263	Zm00001eb071210, Zm00001eb268290
OG0007530	GRMZM2G329131, GRMZM2G437100	Zm00001eb124940
OG0007531	GRMZM2G156120, GRMZM2G102069	Zm00001eb071290
OG0007532	GRMZM2G040878, GRMZM2G359786	Zm00001eb071430
OG0007533	GRMZM2G091303, GRMZM2G091118	Zm00001eb430420
OG0007534	GRMZM2G392125, GRMZM2G142857	Zm00001eb430410
OG0007535	GRMZM2G476195, GRMZM2G053905	Zm00001eb142930
OG0007536	GRMZM2G477019	Zm00001eb430330, Zm00001eb071810
OG0007537	GRMZM2G374203	Zm00001eb430260, Zm00001eb071850
OG0007538	GRMZM2G125669	Zm00001eb251680, Zm00001eb071890
OG0007539	GRMZM2G125704	Zm00001eb251670, Zm00001eb071920
OG0007540	GRMZM2G125728, GRMZM2G096161	Zm00001eb071930
OG0007541	GRMZM2G095792, GRMZM2G028685	Zm00001eb363260
OG0007542	GRMZM2G024898	Zm00001eb072020, Zm00001eb430130
OG0007543	GRMZM2G076204	Zm00001eb072080, Zm00001eb266710
OG0007544	GRMZM2G059689, GRMZM5G833474	Zm00001eb072350
OG0007545	GRMZM2G390576	Zm00001eb038800, Zm00001eb072380
OG0007546	GRMZM2G031904, GRMZM2G169044	Zm00001eb072480
OG0007547	GRMZM2G162447, GRMZM2G152141	Zm00001eb072630
OG0007548	GRMZM2G024312	Zm00001eb072640, Zm00001eb428240
OG0007549	GRMZM2G322817	Zm00001eb072650, Zm00001eb428210
OG0007550	GRMZM2G014009	Zm00001eb428170, Zm00001eb072700
OG0007551	GRMZM2G405064	Zm00001eb072730, Zm00001eb246840
OG0007552	GRMZM2G054130, GRMZM2G120717	Zm00001eb072880
OG0007554	GRMZM2G430500	Zm00001eb072970, Zm00001eb072960
OG0007555	GRMZM2G481990, GRMZM2G318504	Zm00001eb073000
OG0007556	GRMZM2G102059	Zm00001eb269240, Zm00001eb073010
OG0007557	GRMZM2G304212, GRMZM2G038835	Zm00001eb093870
OG0007558	GRMZM2G318408, GRMZM2G397684	Zm00001eb428450
OG0007559	GRMZM2G358389, GRMZM5G877276	Zm00001eb393570
OG0007560	GRMZM2G125578, GRMZM2G106881	Zm00001eb073430
OG0007561	GRMZM2G086484, GRMZM2G175938	Zm00001eb073520
OG0007562	GRMZM2G161419, GRMZM2G161913	Zm00001eb073540
OG0007563	GRMZM2G081032, GRMZM2G077069	Zm00001eb428650
OG0007564	GRMZM2G095892	Zm00001eb428680, Zm00001eb073660
OG0007565	GRMZM2G410728	Zm00001eb074020, Zm00001eb390250
OG0007566	GRMZM2G017368, GRMZM2G019688	Zm00001eb327840
OG0007567	GRMZM2G462986, GRMZM5G803358	Zm00001eb085530
OG0007568	GRMZM2G099130	Zm00001eb074340, Zm00001eb429410
OG0007569	GRMZM2G469313, GRMZM2G700905	Zm00001eb074400
OG0007570	GRMZM2G003307, GRMZM2G125378	Zm00001eb074440
