Orthogroup	v5	v2
OG0009169	Zm00001eb281430	GRMZM2G038094, GRMZM2G117110
OG0009170	Zm00001eb061530, Zm00001eb212580	GRMZM2G025248
OG0009171	Zm00001eb212810, Zm00001eb181790	GRMZM2G121176
OG0009172	Zm00001eb060960	GRMZM5G804204, GRMZM2G115354
OG0009173	Zm00001eb079570, Zm00001eb041570	GRMZM2G306070
OG0009175	Zm00001eb300580	GRMZM5G821530, GRMZM2G425512
OG0009176	Zm00001eb213370, Zm00001eb213360	GRMZM2G029270
OG0009177	Zm00001eb162760, Zm00001eb213580	GRMZM5G892151
OG0009178	Zm00001eb213600, Zm00001eb213510	GRMZM5G868875
OG0009181	Zm00001eb213720	GRMZM2G345983, GRMZM2G159711
OG0009182	Zm00001eb058880, Zm00001eb213800	GRMZM2G104789
OG0009183	Zm00001eb213820, Zm00001eb251570	GRMZM2G050741
OG0009185	Zm00001eb214510, Zm00001eb057930	GRMZM2G089696
OG0009186	Zm00001eb238900	GRMZM2G146677, GRMZM2G086476
OG0009187	Zm00001eb057390, Zm00001eb214830	GRMZM2G432176
OG0009188	Zm00001eb214930	GRMZM2G171961, GRMZM2G171953
OG0009189	Zm00001eb214990	GRMZM2G377600, GRMZM2G132121
OG0009190	Zm00001eb215130, Zm00001eb056860	GRMZM2G077295
OG0009191	Zm00001eb215280, Zm00001eb056500	GRMZM2G023858
OG0009192	Zm00001eb215440, Zm00001eb053170	GRMZM2G065896
OG0009193	Zm00001eb215670, Zm00001eb055870	GRMZM2G122863
OG0009194	Zm00001eb215690, Zm00001eb215700	GRMZM2G356549
OG0009197	Zm00001eb346970	GRMZM2G461119, GRMZM2G076702
OG0009199	Zm00001eb314550, Zm00001eb216130	GRMZM2G408897
OG0009200	Zm00001eb216170, Zm00001eb112910	GRMZM2G131324
OG0009201	Zm00001eb364540	GRMZM2G109380, GRMZM2G180385
OG0009202	Zm00001eb216730, Zm00001eb216740	GRMZM2G430947
OG0009203	Zm00001eb217280	GRMZM6G412501, GRMZM2G461959
OG0009205	Zm00001eb192590	GRMZM2G168274, GRMZM5G802231
OG0009206	Zm00001eb217850	GRMZM2G082296, GRMZM2G130555
OG0009207	Zm00001eb394770	GRMZM5G814829, GRMZM2G084397
OG0009208	Zm00001eb217990	GRMZM2G020419, GRMZM2G066449
OG0009209	Zm00001eb218020	GRMZM2G112957, GRMZM2G035632
OG0009210	Zm00001eb218060, Zm00001eb218030	GRMZM2G332390
OG0009211	Zm00001eb052630, Zm00001eb218140	GRMZM5G897604
OG0009212	Zm00001eb218220, Zm00001eb213180	GRMZM2G078566
OG0009214	Zm00001eb218620, Zm00001eb300270	GRMZM2G330565
OG0009215	Zm00001eb050400, Zm00001eb218690	GRMZM2G018943
OG0009216	Zm00001eb218820, Zm00001eb050930	GRMZM2G078178
OG0009217	Zm00001eb300020, Zm00001eb219130	GRMZM2G059560
OG0009218	Zm00001eb311260	GRMZM2G375947, GRMZM2G176780
OG0009219	Zm00001eb219630, Zm00001eb417540	GRMZM5G853066
OG0009220	Zm00001eb219740, Zm00001eb049000	GRMZM2G070523
OG0009221	Zm00001eb219750	GRMZM2G151896, GRMZM2G080231
OG0009222	Zm00001eb220070	GRMZM5G831263, GRMZM2G107282
OG0009223	Zm00001eb220090, Zm00001eb043430	GRMZM2G073934
OG0009224	Zm00001eb220110, Zm00001eb043440	GRMZM2G074169
OG0009225	Zm00001eb043580, Zm00001eb220250	GRMZM2G414159
OG0009226	Zm00001eb238030	GRMZM2G039443, GRMZM2G166644
OG0009227	Zm00001eb220390, Zm00001eb043700	GRMZM2G100158
OG0009228	Zm00001eb220530	GRMZM2G486933, GRMZM2G024345
OG0009229	Zm00001eb220550, Zm00001eb043810	GRMZM2G339562
OG0009230	Zm00001eb220700, Zm00001eb044080	GRMZM2G376743
OG0009231	Zm00001eb044090, Zm00001eb220750	GRMZM2G086237
OG0009232	Zm00001eb330270, Zm00001eb220980	GRMZM2G073017
OG0009233	Zm00001eb221120, Zm00001eb031500	GRMZM2G026364
OG0009234	Zm00001eb221490	GRMZM2G102862, GRMZM5G805846
OG0009235	Zm00001eb360750	GRMZM2G018336, GRMZM2G065538
OG0009236	Zm00001eb046430, Zm00001eb222060	GRMZM2G022019
OG0009237	Zm00001eb222080	GRMZM2G041424, GRMZM5G825504
OG0009238	Zm00001eb222270	GRMZM2G058345, GRMZM2G090083
OG0009239	Zm00001eb046550, Zm00001eb222280	GRMZM2G412304
OG0009240	Zm00001eb222360	GRMZM2G038449, GRMZM2G314969
OG0009241	Zm00001eb222470, Zm00001eb004020	GRMZM2G024871
OG0009242	Zm00001eb222990, Zm00001eb281520	GRMZM5G816135
OG0009244	Zm00001eb048320, Zm00001eb223210	GRMZM2G066291
OG0009246	Zm00001eb019660, Zm00001eb223510	GRMZM2G143599
OG0009248	Zm00001eb223840	GRMZM2G152853, GRMZM2G374901
OG0009249	Zm00001eb224050	GRMZM2G303631, GRMZM2G328265
OG0009250	Zm00001eb318370, Zm00001eb224290	GRMZM2G013196
OG0009251	Zm00001eb228880	GRMZM2G435497, GRMZM2G315879
OG0009252	Zm00001eb328050	GRMZM2G000009, GRMZM2G310283
OG0009253	Zm00001eb224630	GRMZM2G396653, GRMZM2G014427
OG0009254	Zm00001eb224960, Zm00001eb025080	GRMZM2G159890
OG0009256	Zm00001eb225000	GRMZM2G008808, GRMZM2G067789
OG0009258	Zm00001eb301580	GRMZM2G311574, GRMZM5G864001
OG0009259	Zm00001eb225640	GRMZM2G331478, GRMZM2G375085
OG0009260	Zm00001eb225880, Zm00001eb225860	GRMZM2G054805
OG0009261	Zm00001eb432690	GRMZM2G084473, GRMZM2G425351
OG0009262	Zm00001eb273250, Zm00001eb226290	GRMZM2G177894
OG0009263	Zm00001eb341630, Zm00001eb226450	GRMZM2G413006
OG0009264	Zm00001eb226470, Zm00001eb226490	GRMZM2G166944
OG0009265	Zm00001eb273180, Zm00001eb226510	GRMZM2G098918
OG0009267	Zm00001eb227160	GRMZM2G146376, GRMZM2G178371
OG0009269	Zm00001eb227220, Zm00001eb350040	GRMZM2G089132
OG0009270	Zm00001eb283980	GRMZM2G005085, GRMZM2G126435
OG0009271	Zm00001eb296330, Zm00001eb227390	GRMZM2G133262
OG0009272	Zm00001eb227430	GRMZM2G135756, GRMZM2G060868
OG0009273	Zm00001eb227460, Zm00001eb272660	GRMZM2G084521
OG0009274	Zm00001eb227480	GRMZM2G084942, GRMZM2G365961
OG0009275	Zm00001eb227690	GRMZM2G028007, GRMZM2G450647
OG0009276	Zm00001eb272480	GRMZM2G409734, GRMZM2G387935
OG0009277	Zm00001eb227830	GRMZM2G116475, GRMZM2G118884
OG0009278	Zm00001eb380250, Zm00001eb227880	GRMZM2G148954
OG0009279	Zm00001eb228070	GRMZM2G171450, GRMZM2G075027
OG0009280	Zm00001eb384600	GRMZM2G541730, GRMZM2G036826
OG0009281	Zm00001eb423030, Zm00001eb228210	GRMZM2G014023
OG0009282	Zm00001eb104800, Zm00001eb045840	GRMZM2G366337
OG0009283	Zm00001eb272110	GRMZM2G149360, GRMZM5G801190
OG0009284	Zm00001eb294020	GRMZM2G028214, GRMZM2G159008
OG0009285	Zm00001eb272050	GRMZM2G145518, GRMZM2G389582
OG0009286	Zm00001eb228530	GRMZM2G088753, GRMZM2G169073
OG0009287	Zm00001eb271990, Zm00001eb228590	GRMZM2G055154
OG0009288	Zm00001eb228600	GRMZM2G037284, GRMZM5G825800
OG0009289	Zm00001eb228610	GRMZM2G036991, GRMZM2G095489
OG0009290	Zm00001eb228900	GRMZM2G116117, GRMZM2G057571
OG0009291	Zm00001eb124200, Zm00001eb228860	GRMZM2G005771
OG0009292	Zm00001eb229200	GRMZM2G146449, GRMZM2G103445
OG0009294	Zm00001eb250320	GRMZM2G033426, GRMZM2G065023
OG0009295	Zm00001eb229520	GRMZM2G159142, GRMZM2G023874
OG0009296	Zm00001eb229510, Zm00001eb209800	GRMZM2G053676
OG0009297	Zm00001eb229550	GRMZM2G108474, GRMZM2G075624
OG0009298	Zm00001eb229600, Zm00001eb116700	GRMZM2G074987
OG0009299	Zm00001eb209740, Zm00001eb229630	GRMZM2G074896
OG0009300	Zm00001eb229640	GRMZM2G071579, GRMZM2G074805
OG0009301	Zm00001eb229830, Zm00001eb070070	GRMZM2G020366
OG0009302	Zm00001eb399020	GRMZM2G466265, GRMZM2G440918
OG0009303	Zm00001eb230240, Zm00001eb278650	GRMZM2G466281
OG0009304	Zm00001eb262660	GRMZM2G475620, GRMZM2G330581
OG0009305	Zm00001eb230520	GRMZM2G305124, GRMZM2G368728
OG0009306	Zm00001eb230550, Zm00001eb186270	GRMZM2G428765
OG0009308	Zm00001eb230770	GRMZM2G070454, GRMZM5G858310
OG0009309	Zm00001eb230800	GRMZM2G155608, GRMZM2G029065
OG0009310	Zm00001eb314660	GRMZM2G502053, GRMZM2G421463
OG0009311	Zm00001eb209110, Zm00001eb231490	GRMZM6G869379
OG0009312	Zm00001eb231500, Zm00001eb271760	GRMZM5G871910
OG0009313	Zm00001eb209240, Zm00001eb231790	GRMZM2G109268
OG0009314	Zm00001eb231910	GRMZM2G033523, GRMZM2G303419
OG0009315	Zm00001eb227200, Zm00001eb232000	GRMZM2G010920
OG0009316	Zm00001eb392770, Zm00001eb232030	GRMZM2G097207
OG0009317	Zm00001eb277350	GRMZM2G087445, GRMZM2G018686
OG0009318	Zm00001eb232280	GRMZM2G353478, GRMZM5G852229
OG0009319	Zm00001eb232310	GRMZM2G031850, GRMZM2G149269
OG0009320	Zm00001eb246290, Zm00001eb232290	GRMZM2G024612
OG0009321	Zm00001eb395630	GRMZM2G426964, GRMZM2G093650
OG0009322	Zm00001eb232690, Zm00001eb149390	GRMZM2G409658
OG0009323	Zm00001eb248850, Zm00001eb232710	GRMZM2G005562
OG0009324	Zm00001eb233050, Zm00001eb233030	GRMZM2G005998
OG0009326	Zm00001eb233100	GRMZM2G010754, GRMZM2G055155
OG0009327	Zm00001eb233150, Zm00001eb232630	GRMZM2G043816
OG0009328	Zm00001eb233230, Zm00001eb389840	GRMZM2G017882
OG0009329	Zm00001eb252330	GRMZM2G170595, GRMZM2G701696
OG0009330	Zm00001eb233320	GRMZM2G156621, GRMZM2G126827
OG0009331	Zm00001eb206990	GRMZM2G456346, GRMZM2G427838
OG0009332	Zm00001eb233330	GRMZM2G576532, GRMZM2G558912
OG0009333	Zm00001eb233400, Zm00001eb230340	GRMZM2G022170
OG0009334	Zm00001eb407480	GRMZM2G156490, GRMZM2G015354
OG0009335	Zm00001eb233560, Zm00001eb322230	GRMZM2G027516
OG0009336	Zm00001eb233740, Zm00001eb206820	GRMZM2G134528
OG0009337	Zm00001eb312750	GRMZM2G159061, GRMZM2G076337
OG0009338	Zm00001eb364910	GRMZM2G096169, GRMZM2G012734
OG0009339	Zm00001eb263210, Zm00001eb233920	GRMZM2G472945
OG0009340	Zm00001eb293790	GRMZM2G354075, GRMZM5G805289
OG0009341	Zm00001eb234070, Zm00001eb206720	GRMZM2G479325
OG0009342	Zm00001eb179760, Zm00001eb234080	GRMZM2G179454
OG0009343	Zm00001eb206750, Zm00001eb234260	GRMZM2G057057
OG0009344	Zm00001eb234270, Zm00001eb206760	GRMZM2G370332
OG0009345	Zm00001eb009650, Zm00001eb234310	GRMZM2G015200
OG0009346	Zm00001eb234350	GRMZM2G158668, GRMZM2G109805
OG0009347	Zm00001eb234360	GRMZM2G070295, GRMZM2G069515
OG0009348	Zm00001eb234420	GRMZM2G160334, GRMZM2G032386
OG0009349	Zm00001eb234500	GRMZM2G119921, GRMZM2G395850
OG0009350	Zm00001eb376900	GRMZM2G104237, GRMZM5G891087
OG0009351	Zm00001eb357090, Zm00001eb234930	GRMZM5G849107
OG0009354	Zm00001eb235400, Zm00001eb205540	GRMZM2G006107
OG0009355	Zm00001eb431340	GRMZM2G427283, GRMZM2G123014
OG0009356	Zm00001eb392520, Zm00001eb235610	GRMZM2G460864
OG0009357	Zm00001eb235640, Zm00001eb386280	GRMZM2G085678
OG0009358	Zm00001eb098140, Zm00001eb098130	GRMZM2G449941
OG0009359	Zm00001eb235660	GRMZM5G894363, GRMZM5G892723
OG0009360	Zm00001eb235710	GRMZM2G111987, GRMZM2G132095
OG0009361	Zm00001eb386570	GRMZM2G470666, GRMZM2G372877
OG0009362	Zm00001eb236380	GRMZM2G313327, GRMZM2G029979
OG0009364	Zm00001eb200800, Zm00001eb236970	GRMZM2G701811
OG0009365	Zm00001eb237180	GRMZM2G062199, GRMZM2G031420
OG0009366	Zm00001eb237190, Zm00001eb054260	GRMZM2G176922
OG0009367	Zm00001eb237220, Zm00001eb237230	GRMZM2G081268
OG0009369	Zm00001eb284910	GRMZM2G531738, GRMZM2G050298
OG0009371	Zm00001eb237870	GRMZM2G457347, GRMZM2G344453
OG0009372	Zm00001eb203870, Zm00001eb237900	GRMZM2G439596
OG0009373	Zm00001eb237960	GRMZM2G063162, GRMZM2G018988
OG0009374	Zm00001eb381430	GRMZM2G392885, GRMZM2G358991
OG0009375	Zm00001eb382950, Zm00001eb238070	GRMZM2G107380
OG0009376	Zm00001eb238110	GRMZM2G133862, GRMZM2G133870
OG0009377	Zm00001eb323630	GRMZM2G116603, GRMZM2G055754
OG0009378	Zm00001eb038810, Zm00001eb238400	GRMZM2G163539
OG0009379	Zm00001eb321590	GRMZM2G411893, GRMZM2G084716
OG0009380	Zm00001eb088330	GRMZM2G568537, GRMZM2G169734
OG0009381	Zm00001eb426170, Zm00001eb239030	GRMZM2G474337
OG0009382	Zm00001eb338170, Zm00001eb239040	GRMZM2G383881
OG0009383	Zm00001eb256250	GRMZM2G410783, GRMZM5G858659
OG0009384	Zm00001eb239380, Zm00001eb154070	GRMZM2G105348
OG0009385	Zm00001eb239400, Zm00001eb273030	GRMZM5G863198
OG0009386	Zm00001eb239510	GRMZM2G164950, GRMZM2G093391
OG0009387	Zm00001eb226180, Zm00001eb422920	GRMZM5G852073
OG0009389	Zm00001eb183640, Zm00001eb239820	GRMZM2G303161
OG0009390	Zm00001eb239890	GRMZM2G124838, GRMZM2G177781
OG0009391	Zm00001eb277300	GRMZM2G162295, GRMZM2G014826
OG0009392	Zm00001eb277260	GRMZM2G133430, GRMZM2G032028
OG0009393	Zm00001eb240220, Zm00001eb337480	GRMZM2G163582
OG0009394	Zm00001eb400200, Zm00001eb240390	GRMZM2G341669
OG0009397	Zm00001eb240570, Zm00001eb240510	GRMZM2G412335
OG0009398	Zm00001eb240560, Zm00001eb240530	GRMZM2G341771
OG0009399	Zm00001eb240520, Zm00001eb240550	GRMZM2G341770
OG0009400	Zm00001eb240660	GRMZM2G151350, GRMZM2G160273
OG0009401	Zm00001eb240690	GRMZM2G113269, GRMZM2G399109
OG0009402	Zm00001eb203110, Zm00001eb240740	GRMZM2G024976
OG0009403	Zm00001eb086000, Zm00001eb241560	GRMZM2G043602
OG0009404	Zm00001eb421040, Zm00001eb241730	GRMZM2G307368
OG0009405	Zm00001eb253840	GRMZM2G181519, GRMZM2G426338
OG0009406	Zm00001eb421400	GRMZM5G814700, GRMZM2G451716
OG0009408	Zm00001eb180670, Zm00001eb242260	GRMZM2G136296
OG0009409	Zm00001eb277740, Zm00001eb242280	GRMZM2G368799
OG0009410	Zm00001eb242300, Zm00001eb242320	GRMZM2G095811
OG0009411	Zm00001eb032340, Zm00001eb242690	GRMZM2G113332
OG0009412	Zm00001eb242870, Zm00001eb249060	GRMZM2G039089
OG0009413	Zm00001eb243060, Zm00001eb083520	GRMZM2G092588
OG0009414	Zm00001eb243170	GRMZM2G059110, GRMZM2G451308
OG0009415	Zm00001eb181690, Zm00001eb243180	GRMZM2G451314
OG0009416	Zm00001eb181770, Zm00001eb243270	GRMZM2G037865
OG0009417	Zm00001eb181840, Zm00001eb243330	GRMZM2G041141
OG0009419	Zm00001eb181970, Zm00001eb243510	GRMZM5G885700
OG0009420	Zm00001eb252960	GRMZM5G849022, GRMZM2G069990
OG0009421	Zm00001eb243850	GRMZM2G114653, GRMZM2G165521
OG0009422	Zm00001eb243880, Zm00001eb182090	GRMZM2G136178
OG0009423	Zm00001eb243950, Zm00001eb355220	GRMZM2G157817
OG0009424	Zm00001eb244080, Zm00001eb182270	GRMZM2G121468
OG0009426	Zm00001eb423330	GRMZM2G392168, GRMZM2G380094
OG0009427	Zm00001eb331250	GRMZM2G077124, GRMZM2G586022
OG0009428	Zm00001eb088780, Zm00001eb244600	GRMZM2G105400
OG0009429	Zm00001eb320210	GRMZM2G096824, GRMZM2G404755
OG0009430	Zm00001eb182870, Zm00001eb244790	GRMZM2G049372
OG0009431	Zm00001eb244830, Zm00001eb182890	GRMZM2G040481
OG0009432	Zm00001eb245000	GRMZM2G325693, GRMZM2G325683
OG0009433	Zm00001eb250780	GRMZM2G076154, GRMZM2G010745
OG0009434	Zm00001eb183250, Zm00001eb245180	GRMZM2G459166
OG0009435	Zm00001eb361550, Zm00001eb245270	GRMZM2G095861
OG0009436	Zm00001eb138750, Zm00001eb245280	GRMZM2G095782
OG0009437	Zm00001eb392040	GRMZM2G095732, GRMZM2G113940
OG0009438	Zm00001eb245370	GRMZM2G433002, GRMZM2G462046
OG0009439	Zm00001eb245440	GRMZM2G145552, GRMZM2G121236
OG0009440	Zm00001eb245790	GRMZM2G051172, GRMZM2G051192
OG0009441	Zm00001eb079660, Zm00001eb374610	GRMZM5G891846
OG0009442	Zm00001eb246190, Zm00001eb425100	GRMZM2G121115
OG0009443	Zm00001eb246410, Zm00001eb179970	GRMZM2G006707
OG0009444	Zm00001eb246850	GRMZM2G093645, GRMZM2G035477
OG0009445	Zm00001eb400930	GRMZM2G181568, GRMZM2G099851
OG0009446	Zm00001eb247000, Zm00001eb041200	GRMZM2G072034
OG0009447	Zm00001eb247260, Zm00001eb176020	GRMZM2G461231
OG0009448	Zm00001eb323140	GRMZM2G004880, GRMZM2G430463
OG0009449	Zm00001eb348490	GRMZM2G132868, GRMZM2G111504
OG0009450	Zm00001eb330250	GRMZM2G144965, GRMZM2G165283
OG0009451	Zm00001eb248100, Zm00001eb392820	GRMZM2G159904
OG0009452	Zm00001eb185600, Zm00001eb045230	GRMZM5G855035
OG0009453	Zm00001eb031050, Zm00001eb248560	GRMZM2G170049
OG0009454	Zm00001eb427610	GRMZM2G169458, GRMZM2G155502
OG0009455	Zm00001eb434210	GRMZM2G106647, GRMZM2G135384
OG0009456	Zm00001eb249220	GRMZM2G097746, GRMZM2G097728
OG0009457	Zm00001eb186380, Zm00001eb249320	GRMZM2G057386
OG0009458	Zm00001eb416540, Zm00001eb249360	GRMZM2G130432
OG0009459	Zm00001eb186590, Zm00001eb249520	GRMZM2G157982
OG0009460	Zm00001eb177350, Zm00001eb249630	GRMZM2G132459
OG0009461	Zm00001eb000450, Zm00001eb249800	GRMZM2G398807
OG0009462	Zm00001eb249980, Zm00001eb022900	GRMZM2G061910
OG0009463	Zm00001eb023840, Zm00001eb249100	GRMZM2G160563
OG0009464	Zm00001eb030310, Zm00001eb250570	GRMZM2G702155
OG0009465	Zm00001eb250610, Zm00001eb155820	GRMZM2G072911
OG0009466	Zm00001eb187370, Zm00001eb250760	GRMZM2G024948
OG0009467	Zm00001eb327490	GRMZM2G144620, GRMZM2G062651
OG0009468	Zm00001eb072580, Zm00001eb251070	GRMZM2G126572
OG0009469	Zm00001eb251120, Zm00001eb403010	GRMZM2G428251
OG0009470	Zm00001eb323570	GRMZM2G472382, GRMZM2G169024
OG0009471	Zm00001eb251980	GRMZM2G150374, GRMZM2G449796
OG0009472	Zm00001eb188340, Zm00001eb252030	GRMZM2G046587
OG0009473	Zm00001eb252190	GRMZM2G015603, GRMZM2G040117
OG0009474	Zm00001eb252200, Zm00001eb252210	GRMZM2G320307
OG0009475	Zm00001eb362260	GRMZM2G180926, GRMZM2G367701
OG0009477	Zm00001eb252720, Zm00001eb409690	GRMZM2G056252
OG0009478	Zm00001eb189030, Zm00001eb252790	GRMZM2G096370
OG0009480	Zm00001eb253070, Zm00001eb189180	GRMZM2G150172
OG0009481	Zm00001eb408390, Zm00001eb090960	GRMZM5G860516
OG0009482	Zm00001eb164180, Zm00001eb057990	GRMZM2G512279
OG0009484	Zm00001eb116790	GRMZM2G032759, GRMZM2G181286
OG0009485	Zm00001eb368030	GRMZM2G112865, GRMZM2G175875
OG0009486	Zm00001eb190180, Zm00001eb253710	GRMZM2G375762
OG0009487	Zm00001eb401210	GRMZM2G028039, GRMZM5G885274
OG0009488	Zm00001eb253950	GRMZM2G376103, GRMZM2G376105
OG0009489	Zm00001eb254120	GRMZM2G480364, GRMZM2G057672
OG0009490	Zm00001eb372070	GRMZM2G102946, GRMZM2G415327
OG0009491	Zm00001eb254280	GRMZM2G136831, GRMZM2G116185
OG0009492	Zm00001eb387770	GRMZM2G334142, GRMZM2G443715
OG0009493	Zm00001eb254310, Zm00001eb016810	GRMZM2G025975
OG0009494	Zm00001eb279820, Zm00001eb254350	GRMZM2G351832
OG0009495	Zm00001eb053120, Zm00001eb154760	GRMZM5G802434
OG0009496	Zm00001eb254490, Zm00001eb194550	GRMZM2G105791
OG0009497	Zm00001eb254570, Zm00001eb194500	GRMZM5G836378
OG0009498	Zm00001eb254600, Zm00001eb194480	GRMZM2G077755
OG0009500	Zm00001eb254700, Zm00001eb254830	GRMZM5G824698
OG0009501	Zm00001eb194470, Zm00001eb254860	GRMZM2G130459
OG0009502	Zm00001eb255020	GRMZM2G158854, GRMZM5G882519
OG0009503	Zm00001eb194320, Zm00001eb255070	GRMZM5G878133
OG0009504	Zm00001eb194280, Zm00001eb255100	GRMZM2G036368
OG0009505	Zm00001eb211920, Zm00001eb255530	GRMZM2G161175
OG0009506	Zm00001eb255610, Zm00001eb157170	GRMZM2G018586
OG0009507	Zm00001eb255750	GRMZM2G579154, GRMZM2G101613
OG0009509	Zm00001eb256000	GRMZM2G152801, GRMZM2G069298
OG0009510	Zm00001eb433420	GRMZM2G150248, GRMZM2G104831
OG0009511	Zm00001eb256070, Zm00001eb373370	GRMZM2G021369
OG0009512	Zm00001eb256290	GRMZM2G155252, GRMZM2G083886
OG0009513	Zm00001eb256370	GRMZM5G871621, GRMZM2G018757
OG0009514	Zm00001eb256550	GRMZM2G110283, GRMZM2G126292
OG0009515	Zm00001eb193250, Zm00001eb256570	GRMZM2G385925
OG0009516	Zm00001eb256770, Zm00001eb390870	GRMZM2G166024
OG0009517	Zm00001eb257000	GRMZM2G153232, GRMZM2G039792
OG0009518	Zm00001eb249110	GRMZM2G426397, GRMZM2G036386
OG0009519	Zm00001eb257190, Zm00001eb048040	GRMZM2G110324
OG0009520	Zm00001eb257300, Zm00001eb257290	GRMZM5G852886
OG0009521	Zm00001eb257500, Zm00001eb192700	GRMZM2G080930
OG0009522	Zm00001eb257520	GRMZM2G122284, GRMZM2G054092
OG0009523	Zm00001eb015270, Zm00001eb257670	GRMZM2G119782
OG0009524	Zm00001eb323790	GRMZM2G152848, GRMZM2G008687
OG0009525	Zm00001eb192410, Zm00001eb257780	GRMZM2G031257
OG0009526	Zm00001eb257920, Zm00001eb069590	GRMZM2G469142
OG0009527	Zm00001eb374880, Zm00001eb257950	GRMZM2G170413
OG0009528	Zm00001eb258090	GRMZM2G180384, GRMZM2G319747
OG0009529	Zm00001eb281710	GRMZM5G805526, GRMZM2G096690
OG0009530	Zm00001eb139220, Zm00001eb258400	GRMZM5G857701
OG0009531	Zm00001eb191740, Zm00001eb258430	GRMZM2G150862
OG0009532	Zm00001eb258610, Zm00001eb343740	GRMZM5G894016
OG0009533	Zm00001eb355470	GRMZM5G833716, GRMZM2G080217
OG0009534	Zm00001eb258660, Zm00001eb004160	GRMZM2G079013
OG0009535	Zm00001eb064030, Zm00001eb258780	GRMZM2G379021
OG0009536	Zm00001eb191480, Zm00001eb258840	GRMZM2G017869
OG0009537	Zm00001eb231150, Zm00001eb258950	GRMZM5G848768
OG0009538	Zm00001eb259140, Zm00001eb191150	GRMZM2G087924
OG0009539	Zm00001eb260000, Zm00001eb076470	GRMZM2G052239
OG0009540	Zm00001eb420290, Zm00001eb260210	GRMZM2G003638
OG0009541	Zm00001eb260730, Zm00001eb267460	GRMZM2G104769
OG0009542	Zm00001eb267090	GRMZM2G312970, GRMZM2G155712
OG0009543	Zm00001eb377220, Zm00001eb261160	GRMZM2G161062
OG0009544	Zm00001eb261140	GRMZM2G082061, GRMZM5G870170
OG0009545	Zm00001eb261280	GRMZM2G129455, GRMZM2G412470
OG0009546	Zm00001eb173350, Zm00001eb261550	GRMZM2G057026
OG0009547	Zm00001eb261680	GRMZM2G168654, GRMZM2G068955
OG0009548	Zm00001eb261850, Zm00001eb068870	GRMZM2G114652
OG0009549	Zm00001eb394260	GRMZM2G178663, GRMZM2G416035
OG0009550	Zm00001eb261890	GRMZM2G301803, GRMZM2G077719
OG0009551	Zm00001eb261900	GRMZM2G080635, GRMZM2G165638
OG0009552	Zm00001eb261910	GRMZM2G080546, GRMZM2G165655
OG0009553	Zm00001eb261920	GRMZM2G055238, GRMZM2G135746
OG0009554	Zm00001eb425020	GRMZM2G390249, GRMZM2G051852
OG0009555	Zm00001eb356890	GRMZM2G037778, GRMZM2G018868
OG0009556	Zm00001eb262900	GRMZM5G821318, GRMZM2G369401
OG0009557	Zm00001eb407630	GRMZM2G066978, GRMZM2G142891
OG0009558	Zm00001eb331540	GRMZM2G378768, GRMZM2G134396
OG0009559	Zm00001eb263120	GRMZM2G158636, GRMZM2G171304
OG0009560	Zm00001eb263190, Zm00001eb197860	GRMZM2G048041
OG0009561	Zm00001eb264390, Zm00001eb373400	GRMZM2G394669
OG0009562	Zm00001eb138430, Zm00001eb264310	GRMZM2G020187
OG0009563	Zm00001eb264280, Zm00001eb025360	GRMZM2G469006
OG0009564	Zm00001eb346560	GRMZM2G041203, GRMZM2G118109
OG0009565	Zm00001eb264110	GRMZM2G319402, GRMZM2G111948
OG0009566	Zm00001eb344610	GRMZM5G842508, GRMZM2G050602
OG0009567	Zm00001eb264730, Zm00001eb138000	GRMZM2G166537
OG0009568	Zm00001eb312420	GRMZM2G418752, GRMZM2G154767
OG0009569	Zm00001eb287050, Zm00001eb264990	GRMZM2G037948
OG0009571	Zm00001eb340230	GRMZM5G807897, GRMZM5G875320
OG0009572	Zm00001eb265130, Zm00001eb265590	GRMZM2G380619
OG0009573	Zm00001eb116160, Zm00001eb265310	GRMZM2G075286
OG0009574	Zm00001eb355170, Zm00001eb265510	GRMZM2G020091
OG0009575	Zm00001eb265570, Zm00001eb196800	GRMZM2G350210
OG0009576	Zm00001eb265580, Zm00001eb265140	GRMZM2G124297
OG0009578	Zm00001eb265760	GRMZM2G104876, GRMZM2G104836
OG0009580	Zm00001eb355360, Zm00001eb265820	GRMZM2G099317
OG0009581	Zm00001eb265880	GRMZM2G112238, GRMZM2G163406
OG0009582	Zm00001eb265950, Zm00001eb218240	GRMZM2G101642
OG0009584	Zm00001eb266150	GRMZM2G120008, GRMZM2G700896
OG0009585	Zm00001eb266250	GRMZM2G403003, GRMZM2G567229
OG0009586	Zm00001eb266340	GRMZM2G102674, GRMZM2G334574
OG0009587	Zm00001eb266430	GRMZM2G386228, GRMZM2G045971
OG0009588	Zm00001eb266460, Zm00001eb266470	GRMZM2G174031
OG0009589	Zm00001eb266490	GRMZM2G137930, GRMZM2G062197
OG0009590	Zm00001eb120490, Zm00001eb266830	GRMZM2G130612
OG0009591	Zm00001eb266890	GRMZM2G076329, GRMZM2G071052
OG0009592	Zm00001eb266970	GRMZM2G364612, GRMZM2G567897
OG0009594	Zm00001eb267160, Zm00001eb093060	GRMZM2G143566
OG0009595	Zm00001eb273590	GRMZM2G314742, GRMZM2G322328
OG0009596	Zm00001eb267480	GRMZM2G088531, GRMZM2G025105
